ticketnumber,leg1flightnum,leg1uniquecarrier,leg1origin,leg1dest,leg1month,leg1dayofmonth,leg1dayofweek,leg1deptime,leg1arrtime,leg2flightnum,leg2uniquecarrier,leg2origin,leg2dest,leg2month,leg2dayofmonth,leg2dayofweek,leg2deptime,leg2arrtime
6003322959275,4465,EV,CLT,ATL,4,21,1,600,713,4242,EV,ATL,BTR,4,21,1,2253,2317
4948915979338,4710,EV,SYR,ATL,4,21,1,626,829,4242,EV,ATL,BTR,4,21,1,2253,2317
3505156731636,4701,EV,MLU,ATL,4,21,1,633,905,4242,EV,ATL,BTR,4,21,1,2253,2317
9739532979171,4720,EV,MDT,ATL,4,21,1,708,901,4242,EV,ATL,BTR,4,21,1,2253,2317
4931474066857,4338,EV,MEI,ATL,4,21,1,710,925,4242,EV,ATL,BTR,4,21,1,2253,2317
3485075926174,4578,EV,OMA,ATL,4,21,1,711,1018,4242,EV,ATL,BTR,4,21,1,2253,2317
3160764411499,4556,EV,GSO,ATL,4,21,1,1135,1239,4242,EV,ATL,BTR,4,21,1,2253,2317
2791246756612,4776,EV,MLI,ATL,4,21,1,1139,1427,4242,EV,ATL,BTR,4,21,1,2253,2317
7827187248744,4743,EV,CSG,ATL,4,21,1,1141,1224,4242,EV,ATL,BTR,4,21,1,2253,2317
6485689674116,4226,EV,MGM,ATL,4,21,1,1155,1410,4242,EV,ATL,BTR,4,21,1,2253,2317
7562156845807,4408,EV,SBN,ATL,4,21,1,1215,1518,4242,EV,ATL,BTR,4,21,1,2253,2317
2411291045328,4616,EV,TOL,ATL,4,21,1,1217,1405,4242,EV,ATL,BTR,4,21,1,2253,2317
2522284708113,4219,EV,JAN,ATL,4,21,1,1235,1455,4242,EV,ATL,BTR,4,21,1,2253,2317
5974126057278,4279,EV,CLE,ATL,4,21,1,1442,1615,4242,EV,ATL,BTR,4,21,1,2253,2317
1666828112648,4286,EV,MKE,ATL,4,21,1,1448,1736,4242,EV,ATL,BTR,4,21,1,2253,2317
8066297948770,4120,EV,GPT,ATL,4,21,1,1510,1823,4242,EV,ATL,BTR,4,21,1,2253,2317
7172357243766,4753,EV,MDT,ATL,4,21,1,1519,1708,4242,EV,ATL,BTR,4,21,1,2253,2317
6733614076469,4453,EV,BNA,ATL,4,21,1,1659,1854,4242,EV,ATL,BTR,4,21,1,2253,2317
1900764156971,4679,EV,FWA,ATL,4,21,1,1725,1909,4242,EV,ATL,BTR,4,21,1,2253,2317
1277749023915,4207,EV,OKC,ATL,4,21,1,1745,2043,4242,EV,ATL,BTR,4,21,1,2253,2317
3380444554556,4211,EV,SWF,ATL,4,21,1,1757,2004,4242,EV,ATL,BTR,4,21,1,2253,2317
7019788451328,4478,EV,MLB,ATL,4,21,1,1812,1956,4242,EV,ATL,BTR,4,21,1,2253,2317
3425394521965,4302,EV,TRI,ATL,4,21,1,555,646,4242,EV,ATL,BTR,4,21,1,2253,2317
9271095750568,4285,EV,ILM,ATL,4,21,1,605,730,4242,EV,ATL,BTR,4,21,1,2253,2317
2770087708535,4635,EV,CAE,ATL,4,21,1,732,824,4242,EV,ATL,BTR,4,21,1,2253,2317
4083627767839,4773,EV,BNA,ATL,4,21,1,805,1012,4242,EV,ATL,BTR,4,21,1,2253,2317
2656357085610,4831,EV,ROA,ATL,4,21,1,905,1016,4242,EV,ATL,BTR,4,21,1,2253,2317
3593827884205,4504,EV,DTW,ATL,4,21,1,932,1129,4242,EV,ATL,BTR,4,21,1,2253,2317
3583552375439,4681,EV,DHN,ATL,4,21,1,945,1146,4242,EV,ATL,BTR,4,21,1,2253,2317
1212955304862,4682,EV,GSO,ATL,4,21,1,959,1108,4242,EV,ATL,BTR,4,21,1,2253,2317
4530873125816,4617,EV,XNA,ATL,4,21,1,1015,1255,4242,EV,ATL,BTR,4,21,1,2253,2317
7116391506163,4497,EV,ROC,ATL,4,21,1,1027,1227,4242,EV,ATL,BTR,4,21,1,2253,2317
7570248970881,4375,EV,MLU,ATL,4,21,1,1100,1345,4242,EV,ATL,BTR,4,21,1,2253,2317
3703799046746,4767,EV,CSG,ATL,4,21,1,1120,1159,4242,EV,ATL,BTR,4,21,1,2253,2317
3404214691566,4667,EV,GNV,ATL,4,21,1,1132,1238,4242,EV,ATL,BTR,4,21,1,2253,2317
2560755726815,4676,EV,SHV,ATL,4,21,1,1226,1523,4242,EV,ATL,BTR,4,21,1,2253,2317
5841834560975,4185,EV,CSG,ATL,4,21,1,1320,1420,4242,EV,ATL,BTR,4,21,1,2253,2317
4376031912771,4511,EV,CLE,ATL,4,21,1,1324,1506,4242,EV,ATL,BTR,4,21,1,2253,2317
1672756152699,4741,EV,BMI,ATL,4,21,1,1352,1625,4242,EV,ATL,BTR,4,21,1,2253,2317
9043448384085,4476,EV,HPN,ATL,4,21,1,1429,1650,4242,EV,ATL,BTR,4,21,1,2253,2317
7726389078082,4172,EV,LEX,ATL,4,21,1,1510,1639,4242,EV,ATL,BTR,4,21,1,2253,2317
1617500670097,4882,EV,GNV,ATL,4,21,1,1540,1710,4242,EV,ATL,BTR,4,21,1,2253,2317
5715894759708,4714,EV,AVP,ATL,4,21,1,1541,1747,4242,EV,ATL,BTR,4,21,1,2253,2317
6739665032484,4665,EV,MLU,ATL,4,21,1,1625,1900,4242,EV,ATL,BTR,4,21,1,2253,2317
5621065609329,4603,EV,OAJ,ATL,4,21,1,1700,1828,4242,EV,ATL,BTR,4,21,1,2253,2317
4477320889030,4190,EV,MKE,ATL,4,21,1,1745,2045,4242,EV,ATL,BTR,4,21,1,2253,2317
5632807277507,4306,EV,BMI,ATL,4,21,1,554,839,4242,EV,ATL,BTR,4,21,1,2253,2317
8117076416124,4723,EV,FWA,ATL,4,21,1,557,740,4242,EV,ATL,BTR,4,21,1,2253,2317
5865191247549,4875,EV,CHA,ATL,4,21,1,600,631,4242,EV,ATL,BTR,4,21,1,2253,2317
8921014667530,4872,EV,SHV,ATL,4,21,1,600,848,4242,EV,ATL,BTR,4,21,1,2253,2317
7967021469434,4326,EV,AGS,ATL,4,21,1,758,855,4242,EV,ATL,BTR,4,21,1,2253,2317
8363300758427,4604,EV,PHF,ATL,4,21,1,1015,1215,4242,EV,ATL,BTR,4,21,1,2253,2317
4067245167841,4822,EV,ROC,ATL,4,21,1,1100,1315,4242,EV,ATL,BTR,4,21,1,2253,2317
5896640758996,4237,EV,BQK,ATL,4,21,1,1130,1232,4242,EV,ATL,BTR,4,21,1,2253,2317
9162130214632,4320,EV,MCN,ATL,4,21,1,1150,1234,4242,EV,ATL,BTR,4,21,1,2253,2317
2084138457260,4598,EV,FWA,ATL,4,21,1,1152,1436,4242,EV,ATL,BTR,4,21,1,2253,2317
3119496001101,4342,EV,PFN,ATL,4,21,1,1215,1444,4242,EV,ATL,BTR,4,21,1,2253,2317
9786402791622,4476,EV,TYS,ATL,4,21,1,1319,1410,4242,EV,ATL,BTR,4,21,1,2253,2317
2986763255464,4660,EV,ICT,ATL,4,21,1,1355,1716,4242,EV,ATL,BTR,4,21,1,2253,2317
3636117873930,4664,EV,CAE,ATL,4,21,1,1402,1510,4242,EV,ATL,BTR,4,21,1,2253,2317
9989977685639,4529,EV,ABY,ATL,4,21,1,1416,1517,4242,EV,ATL,BTR,4,21,1,2253,2317
8465795525566,4298,EV,AGS,ATL,4,21,1,1425,1540,4242,EV,ATL,BTR,4,21,1,2253,2317
5383955829874,4131,EV,PFN,ATL,4,21,1,1452,1807,4242,EV,ATL,BTR,4,21,1,2253,2317
5687809847181,4388,EV,BHM,ATL,4,21,1,1640,1844,4242,EV,ATL,BTR,4,21,1,2253,2317
7737386499433,4338,EV,GNV,ATL,4,21,1,1649,1802,4242,EV,ATL,BTR,4,21,1,2253,2317
6895475815686,4423,EV,OMA,ATL,4,21,1,1802,2124,4242,EV,ATL,BTR,4,21,1,2253,2317
1805941279503,4646,EV,PIA,ATL,4,21,1,1811,2051,4242,EV,ATL,BTR,4,21,1,2253,2317
1446380690641,4365,EV,HHH,ATL,4,21,1,1954,2105,4242,EV,ATL,BTR,4,21,1,2253,2317
4272610951895,4517,EV,DHN,ATL,4,21,1,555,747,4242,EV,ATL,BTR,4,21,1,2253,2317
4929722145899,4353,EV,MGM,ATL,4,21,1,555,756,4242,EV,ATL,BTR,4,21,1,2253,2317
3979089333151,4851,EV,CAE,ATL,4,21,1,556,654,4242,EV,ATL,BTR,4,21,1,2253,2317
2661197323972,4431,EV,AGS,ATL,4,21,1,605,648,4242,EV,ATL,BTR,4,21,1,2253,2317
9190947399902,4407,EV,SBN,ATL,4,21,1,605,910,4242,EV,ATL,BTR,4,21,1,2253,2317
7950692407394,4175,EV,MYR,ATL,4,21,1,610,736,4242,EV,ATL,BTR,4,21,1,2253,2317
5205161622100,4547,EV,AGS,ATL,4,21,1,623,702,4242,EV,ATL,BTR,4,21,1,2253,2317
3580540526159,4291,EV,BUF,ATL,4,21,1,656,856,4242,EV,ATL,BTR,4,21,1,2253,2317
2299407810717,4638,EV,CAK,ATL,4,21,1,718,851,4242,EV,ATL,BTR,4,21,1,2253,2317
2696378223753,4125,EV,MGM,ATL,4,21,1,720,915,4242,EV,ATL,BTR,4,21,1,2253,2317
3522072377526,4906,EV,TRI,ATL,4,21,1,755,902,4242,EV,ATL,BTR,4,21,1,2253,2317
8268377549614,4307,EV,TRI,ATL,4,21,1,1001,1048,4242,EV,ATL,BTR,4,21,1,2253,2317
1152755084737,4433,EV,MKE,ATL,4,21,1,1020,1308,4242,EV,ATL,BTR,4,21,1,2253,2317
4686601547967,4227,EV,GSP,ATL,4,21,1,1027,1122,4242,EV,ATL,BTR,4,21,1,2253,2317
6986579141915,4675,EV,LFT,ATL,4,21,1,1040,1320,4242,EV,ATL,BTR,4,21,1,2253,2317
3974613246898,4160,EV,LEX,ATL,4,21,1,1105,1225,4242,EV,ATL,BTR,4,21,1,2253,2317
5545589806827,4247,EV,MOB,ATL,4,21,1,1134,1355,4242,EV,ATL,BTR,4,21,1,2253,2317
6854532240523,4834,EV,MEM,ATL,4,21,1,1137,1358,4242,EV,ATL,BTR,4,21,1,2253,2317
5002785166101,4494,EV,MLB,ATL,4,21,1,1149,1326,4242,EV,ATL,BTR,4,21,1,2253,2317
6594240496257,4581,EV,FNT,ATL,4,21,1,1210,1425,4242,EV,ATL,BTR,4,21,1,2253,2317
5597041525362,4562,EV,GRR,ATL,4,21,1,1240,1426,4242,EV,ATL,BTR,4,21,1,2253,2317
6916550432001,4187,EV,MGM,ATL,4,21,1,1255,1459,4242,EV,ATL,BTR,4,21,1,2253,2317
8448460909258,4644,EV,PIA,ATL,4,21,1,1335,1645,4242,EV,ATL,BTR,4,21,1,2253,2317
3426170734493,4160,EV,SRQ,ATL,4,21,1,1439,1627,4242,EV,ATL,BTR,4,21,1,2253,2317
9031635978651,4145,EV,VPS,ATL,4,21,1,1505,1815,4242,EV,ATL,BTR,4,21,1,2253,2317
1438622787269,4919,EV,CHA,ATL,4,21,1,1524,1608,4242,EV,ATL,BTR,4,21,1,2253,2317
2679318587192,4471,EV,CLT,ATL,4,21,1,1755,1913,4242,EV,ATL,BTR,4,21,1,2253,2317
9006751290497,4276,EV,AVL,ATL,4,21,1,1812,1918,4242,EV,ATL,BTR,4,21,1,2253,2317
8060254905823,4869,EV,GNV,ATL,4,21,1,1820,2000,4242,EV,ATL,BTR,4,21,1,2253,2317
9704933649749,4250,EV,PHF,ATL,4,21,1,1825,2018,4242,EV,ATL,BTR,4,21,1,2253,2317
7986160538712,4221,EV,HPN,ATL,4,21,1,1852,2106,4242,EV,ATL,BTR,4,21,1,2253,2317
2857219867223,4210,EV,AGS,ATL,4,21,1,2030,2120,4242,EV,ATL,BTR,4,21,1,2253,2317
2454341226212,4190,EV,TRI,ATL,4,21,1,2040,2148,4242,EV,ATL,BTR,4,21,1,2253,2317
3697635177019,4268,EV,VPS,ATL,4,21,1,500,725,4242,EV,ATL,BTR,4,21,1,2253,2317
6185731494106,4794,EV,DHN,ATL,4,21,1,512,710,4242,EV,ATL,BTR,4,21,1,2253,2317
2437463321750,4687,EV,XNA,ATL,4,21,1,555,845,4242,EV,ATL,BTR,4,21,1,2253,2317
9651295319674,4548,EV,VLD,ATL,4,21,1,600,649,4242,EV,ATL,BTR,4,21,1,2253,2317
5088596661322,4243,EV,PWM,ATL,4,21,1,625,901,4242,EV,ATL,BTR,4,21,1,2253,2317
3076447317347,4402,EV,BQK,ATL,4,21,1,655,938,4242,EV,ATL,BTR,4,21,1,2253,2317
2662695430144,4401,EV,GRR,ATL,4,21,1,657,918,4242,EV,ATL,BTR,4,21,1,2253,2317
2807131561799,4374,EV,AGS,ATL,4,21,1,700,802,4242,EV,ATL,BTR,4,21,1,2253,2317
1680489736106,4278,EV,PFN,ATL,4,21,1,705,931,4242,EV,ATL,BTR,4,21,1,2253,2317
7818299007107,4424,EV,ICT,ATL,4,21,1,711,1006,4242,EV,ATL,BTR,4,21,1,2253,2317
2792780531157,4226,EV,AGS,ATL,4,21,1,825,924,4242,EV,ATL,BTR,4,21,1,2253,2317
3623923725769,4282,EV,JAN,ATL,4,21,1,931,1143,4242,EV,ATL,BTR,4,21,1,2253,2317
9771003691362,4357,EV,IAH,ATL,4,21,1,1030,1342,4242,EV,ATL,BTR,4,21,1,2253,2317
8568801652008,4405,EV,IND,ATL,4,21,1,1031,1151,4242,EV,ATL,BTR,4,21,1,2253,2317
2345953179760,4287,EV,CHA,ATL,4,21,1,1115,1205,4242,EV,ATL,BTR,4,21,1,2253,2317
7413248536774,4779,EV,HPN,ATL,4,21,1,1115,1312,4242,EV,ATL,BTR,4,21,1,2253,2317
5450447629957,4310,EV,JFK,ATL,4,21,1,1130,1352,4242,EV,ATL,BTR,4,21,1,2253,2317
6701646254905,4328,EV,AGS,ATL,4,21,1,1151,1237,4242,EV,ATL,BTR,4,21,1,2253,2317
4364028081661,4537,EV,AEX,ATL,4,21,1,1216,1458,4242,EV,ATL,BTR,4,21,1,2253,2317
6546069637063,4347,EV,HHH,ATL,4,21,1,1223,1404,4242,EV,ATL,BTR,4,21,1,2253,2317
2435004017560,4460,EV,FAY,ATL,4,21,1,1504,1623,4242,EV,ATL,BTR,4,21,1,2253,2317
8540621063329,4218,EV,FNT,ATL,4,21,1,1524,1720,4242,EV,ATL,BTR,4,21,1,2253,2317
5753762685003,4558,EV,CAK,ATL,4,21,1,1551,1718,4242,EV,ATL,BTR,4,21,1,2253,2317
7406525222487,4475,EV,PWM,ATL,4,21,1,1608,1836,4242,EV,ATL,BTR,4,21,1,2253,2317
8907696182180,4805,EV,ATW,ATL,4,21,1,1608,1907,4242,EV,ATL,BTR,4,21,1,2253,2317
8202818738649,4193,EV,MYR,ATL,4,21,1,1625,1825,4242,EV,ATL,BTR,4,21,1,2253,2317
9437716956255,4685,EV,TUL,ATL,4,21,1,1727,2030,4242,EV,ATL,BTR,4,21,1,2253,2317
9656310392980,4573,EV,SDF,ATL,4,21,1,1749,1905,4242,EV,ATL,BTR,4,21,1,2253,2317
4320029732302,4382,EV,MEM,ATL,4,21,1,1856,2115,4242,EV,ATL,BTR,4,21,1,2253,2317
1195503077014,4435,EV,MKE,ATL,4,21,1,1925,2210,4242,EV,ATL,BTR,4,21,1,2253,2317
3889969577461,4638,EV,SDF,ATL,4,21,1,2052,2206,4242,EV,ATL,BTR,4,21,1,2253,2317
8361141763394,4829,EV,FNT,ATL,4,21,1,555,750,4242,EV,ATL,BTR,4,21,1,2253,2317
8088173044878,4418,EV,ALB,ATL,4,21,1,601,835,4242,EV,ATL,BTR,4,21,1,2253,2317
8072458268400,4639,EV,ILM,ATL,4,21,1,605,720,4242,EV,ATL,BTR,4,21,1,2253,2317
4529615717371,4744,EV,CHS,ATL,4,21,1,610,709,4242,EV,ATL,BTR,4,21,1,2253,2317
2664472559447,4575,EV,SGF,ATL,4,21,1,621,859,4242,EV,ATL,BTR,4,21,1,2253,2317
5598446846273,4893,EV,GRR,ATL,4,21,1,638,829,4242,EV,ATL,BTR,4,21,1,2253,2317
5172662271727,4575,EV,TOL,ATL,4,21,1,700,907,4242,EV,ATL,BTR,4,21,1,2253,2317
7286990916430,4159,EV,ILM,ATL,4,21,1,750,918,4242,EV,ATL,BTR,4,21,1,2253,2317
6993971570549,4709,EV,GPT,ATL,4,21,1,916,1134,4242,EV,ATL,BTR,4,21,1,2253,2317
1806679869231,4683,EV,PHF,ATL,4,21,1,953,1137,4242,EV,ATL,BTR,4,21,1,2253,2317
8570029246103,4157,EV,BNA,ATL,4,21,1,1001,1159,4242,EV,ATL,BTR,4,21,1,2253,2317
9666239647039,4752,EV,CMH,ATL,4,21,1,1011,1138,4242,EV,ATL,BTR,4,21,1,2253,2317
2253294112858,4673,EV,SHV,ATL,4,21,1,1043,1334,4242,EV,ATL,BTR,4,21,1,2253,2317
2308004652940,4215,EV,GNV,ATL,4,21,1,1045,1209,4242,EV,ATL,BTR,4,21,1,2253,2317
4524421836966,4258,EV,TYS,ATL,4,21,1,1121,1215,4242,EV,ATL,BTR,4,21,1,2253,2317
6580978312687,4802,EV,VLD,ATL,4,21,1,1139,1255,4242,EV,ATL,BTR,4,21,1,2253,2317
8418686931580,4488,EV,ORF,ATL,4,21,1,1221,1404,4242,EV,ATL,BTR,4,21,1,2253,2317
9401236703409,4667,EV,ILM,ATL,4,21,1,1225,1403,4242,EV,ATL,BTR,4,21,1,2253,2317
9385592611299,4699,EV,DHN,ATL,4,21,1,1315,1524,4242,EV,ATL,BTR,4,21,1,2253,2317
9359590140149,4887,EV,CHS,ATL,4,21,1,1359,1523,4242,EV,ATL,BTR,4,21,1,2253,2317
1982540343456,4380,EV,SAT,ATL,4,21,1,1412,1722,4242,EV,ATL,BTR,4,21,1,2253,2317
1930660712054,4313,EV,BTV,ATL,4,21,1,1417,1634,4242,EV,ATL,BTR,4,21,1,2253,2317
7396508136617,4639,EV,ILM,ATL,4,21,1,1455,1620,4242,EV,ATL,BTR,4,21,1,2253,2317
8825370390102,4679,EV,CRW,ATL,4,21,1,1500,1618,4242,EV,ATL,BTR,4,21,1,2253,2317
1764120881516,4283,EV,AVL,ATL,4,21,1,1510,1604,4242,EV,ATL,BTR,4,21,1,2253,2317
9224503888935,4276,EV,LEX,ATL,4,21,1,1631,1744,4242,EV,ATL,BTR,4,21,1,2253,2317
7281742135408,4499,EV,AVL,ATL,4,21,1,1644,1752,4242,EV,ATL,BTR,4,21,1,2253,2317
2809868264418,4473,EV,BGR,ATL,4,21,1,1644,1938,4242,EV,ATL,BTR,4,21,1,2253,2317
2519182576044,4186,EV,PHF,ATL,4,21,1,1649,1818,4242,EV,ATL,BTR,4,21,1,2253,2317
9041393766262,4462,EV,EWN,ATL,4,21,1,1715,1842,4242,EV,ATL,BTR,4,21,1,2253,2317
4556974937560,4184,EV,VPS,ATL,4,21,1,1735,1957,4242,EV,ATL,BTR,4,21,1,2253,2317
5966447205441,4343,EV,PFN,ATL,4,21,1,1747,2023,4242,EV,ATL,BTR,4,21,1,2253,2317
9747164758109,4391,EV,MDT,ATL,4,21,1,1840,2040,4242,EV,ATL,BTR,4,21,1,2253,2317
5972553433047,4480,EV,EWR,ATL,4,21,1,1908,2138,4242,EV,ATL,BTR,4,21,1,2253,2317
5045978092396,4840,EV,CVG,ATL,4,21,1,2040,2201,4242,EV,ATL,BTR,4,21,1,2253,2317
4204216455747,4318,EV,TUL,ATL,4,21,1,552,836,4242,EV,ATL,BTR,4,21,1,2253,2317
7783918287245,4183,EV,DHN,ATL,4,21,1,730,941,4242,EV,ATL,BTR,4,21,1,2253,2317
4672835319032,4519,EV,MLB,ATL,4,21,1,825,959,4242,EV,ATL,BTR,4,21,1,2253,2317
7252929117642,4774,EV,MEM,ATL,4,21,1,826,1029,4242,EV,ATL,BTR,4,21,1,2253,2317
9682272951522,4441,EV,PFN,ATL,4,21,1,940,1142,4242,EV,ATL,BTR,4,21,1,2253,2317
1123813834341,4377,EV,ABY,ATL,4,21,1,1010,1057,4242,EV,ATL,BTR,4,21,1,2253,2317
1607931779140,4908,EV,SAT,ATL,4,21,1,1051,1409,4242,EV,ATL,BTR,4,21,1,2253,2317
5899352498523,4290,EV,SGF,ATL,4,21,1,1057,1343,4242,EV,ATL,BTR,4,21,1,2253,2317
3979543807778,4386,EV,STL,ATL,4,21,1,1114,1345,4242,EV,ATL,BTR,4,21,1,2253,2317
8159865197761,4761,EV,MYR,ATL,4,21,1,1137,1301,4242,EV,ATL,BTR,4,21,1,2253,2317
6374889531667,4315,EV,LEX,ATL,4,21,1,1214,1326,4242,EV,ATL,BTR,4,21,1,2253,2317
8318666594913,4502,EV,XNA,ATL,4,21,1,1318,1635,4242,EV,ATL,BTR,4,21,1,2253,2317
4564196642905,4392,EV,GPT,ATL,4,21,1,1416,1635,4242,EV,ATL,BTR,4,21,1,2253,2317
8275302946118,4796,EV,MEI,ATL,4,21,1,1420,1623,4242,EV,ATL,BTR,4,21,1,2253,2317
2411739271420,4742,EV,MLI,ATL,4,21,1,1637,1931,4242,EV,ATL,BTR,4,21,1,2253,2317
7284998587116,4759,EV,DSM,ATL,4,21,1,1735,2035,4242,EV,ATL,BTR,4,21,1,2253,2317
1917492169468,4358,EV,EVV,ATL,4,21,1,1758,2010,4242,EV,ATL,BTR,4,21,1,2253,2317
9687041848252,4535,EV,MOB,ATL,4,21,1,1805,2035,4242,EV,ATL,BTR,4,21,1,2253,2317
4837395383244,4759,EV,CLE,ATL,4,21,1,1841,2020,4242,EV,ATL,BTR,4,21,1,2253,2317
6014384265764,4870,EV,GSO,ATL,4,21,1,1912,2042,4242,EV,ATL,BTR,4,21,1,2253,2317
2731185402087,4530,EV,MLB,ATL,4,21,1,1945,2143,4242,EV,ATL,BTR,4,21,1,2253,2317
3297388753603,4742,EV,AUS,ATL,4,21,1,1945,2251,4242,EV,ATL,BTR,4,21,1,2253,2317
1366110627259,4746,EV,MYR,ATL,4,21,1,2102,2214,4242,EV,ATL,BTR,4,21,1,2253,2317
1293485384953,4735,EV,ICT,ATL,4,21,1,510,807,4242,EV,ATL,BTR,4,21,1,2253,2317
2939597118710,4287,EV,CLE,ATL,4,21,1,550,725,4242,EV,ATL,BTR,4,21,1,2253,2317
1499577222505,4599,EV,EVV,ATL,4,21,1,550,803,4242,EV,ATL,BTR,4,21,1,2253,2317
1832775681258,4367,EV,VPS,ATL,4,21,1,557,758,4242,EV,ATL,BTR,4,21,1,2253,2317
1185748724945,4661,EV,DCA,ATL,4,21,1,605,743,4242,EV,ATL,BTR,4,21,1,2253,2317
2967271487646,4646,EV,GTR,ATL,4,21,1,614,818,4242,EV,ATL,BTR,4,21,1,2253,2317
3738612290844,4448,EV,VPS,ATL,4,21,1,656,912,4242,EV,ATL,BTR,4,21,1,2253,2317
1735157497117,4271,EV,AVL,ATL,4,21,1,705,753,4242,EV,ATL,BTR,4,21,1,2253,2317
8981945707465,4634,EV,FNT,ATL,4,21,1,734,933,4242,EV,ATL,BTR,4,21,1,2253,2317
2026255058161,4295,EV,MCN,ATL,4,21,1,825,907,4242,EV,ATL,BTR,4,21,1,2253,2317
4873706437197,4224,EV,MGM,ATL,4,21,1,920,1120,4242,EV,ATL,BTR,4,21,1,2253,2317
3124505770452,4849,EV,TYS,ATL,4,21,1,925,1019,4242,EV,ATL,BTR,4,21,1,2253,2317
5001263809648,4552,EV,MLB,ATL,4,21,1,1028,1217,4242,EV,ATL,BTR,4,21,1,2253,2317
6361275975145,4270,EV,GPT,ATL,4,21,1,1148,1402,4242,EV,ATL,BTR,4,21,1,2253,2317
1355597183850,4148,EV,LYH,ATL,4,21,1,1157,1412,4242,EV,ATL,BTR,4,21,1,2253,2317
7712423098778,4556,EV,CRW,ATL,4,21,1,1202,1331,4242,EV,ATL,BTR,4,21,1,2253,2317
9177252898558,4208,EV,PFN,ATL,4,21,1,1210,1442,4242,EV,ATL,BTR,4,21,1,2253,2317
4683107844979,4272,EV,AVL,ATL,4,21,1,1235,1354,4242,EV,ATL,BTR,4,21,1,2253,2317
2810163781650,4888,EV,CAK,ATL,4,21,1,1316,1459,4242,EV,ATL,BTR,4,21,1,2253,2317
8876126093521,4446,EV,GSP,ATL,4,21,1,1348,1455,4242,EV,ATL,BTR,4,21,1,2253,2317
7857714230583,4555,EV,CRW,ATL,4,21,1,1412,1519,4242,EV,ATL,BTR,4,21,1,2253,2317
2650201939392,4747,EV,TUL,ATL,4,21,1,1421,1712,4242,EV,ATL,BTR,4,21,1,2253,2317
2808995565568,4580,EV,MLI,ATL,4,21,1,1444,1734,4242,EV,ATL,BTR,4,21,1,2253,2317
8002909012357,4561,EV,GRR,ATL,4,21,1,1446,1636,4242,EV,ATL,BTR,4,21,1,2253,2317
6797969827172,4836,EV,JAN,ATL,4,21,1,1654,1916,4242,EV,ATL,BTR,4,21,1,2253,2317
7156235104296,4329,EV,AGS,ATL,4,21,1,1655,1745,4242,EV,ATL,BTR,4,21,1,2253,2317
4630137463010,4572,EV,CRP,ATL,4,21,1,1700,2022,4242,EV,ATL,BTR,4,21,1,2253,2317
1873296329709,4626,EV,FWA,ATL,4,21,1,1705,1957,4242,EV,ATL,BTR,4,21,1,2253,2317
4488411136701,4260,EV,TYS,ATL,4,21,1,1708,1802,4242,EV,ATL,BTR,4,21,1,2253,2317
3689904956916,4297,EV,DHN,ATL,4,21,1,1708,1905,4242,EV,ATL,BTR,4,21,1,2253,2317
2334800092094,4390,EV,GSO,ATL,4,21,1,1758,1905,4242,EV,ATL,BTR,4,21,1,2253,2317
7096615727042,4546,EV,ISP,ATL,4,21,1,1845,2120,4242,EV,ATL,BTR,4,21,1,2253,2317
7952012596641,4200,EV,SAT,ATL,4,21,1,1847,2150,4242,EV,ATL,BTR,4,21,1,2253,2317
5041983820464,4769,EV,ILM,ATL,4,21,1,1945,2136,4242,EV,ATL,BTR,4,21,1,2253,2317
4508400585397,4434,EV,PNS,ATL,4,21,1,2003,2209,4242,EV,ATL,BTR,4,21,1,2253,2317
7204725382685,4153,EV,GNV,ATL,4,21,1,2100,2228,4242,EV,ATL,BTR,4,21,1,2253,2317
3642290084586,4526,EV,MGM,ATL,4,21,1,530,713,4242,EV,ATL,BTR,4,21,1,2253,2317
7143320348171,4257,EV,HSV,ATL,4,21,1,545,732,4242,EV,ATL,BTR,4,21,1,2253,2317
1981305987207,4184,EV,CSG,ATL,4,21,1,600,646,4242,EV,ATL,BTR,4,21,1,2253,2317
1212765686712,4688,EV,MLU,ATL,4,21,1,610,833,4242,EV,ATL,BTR,4,21,1,2253,2317
9066976754224,4156,EV,GNV,ATL,4,21,1,615,745,4242,EV,ATL,BTR,4,21,1,2253,2317
3381718549569,4587,EV,CRP,ATL,4,21,1,655,1024,4242,EV,ATL,BTR,4,21,1,2253,2317
3978337810439,4247,EV,PHF,ATL,4,21,1,720,1058,4242,EV,ATL,BTR,4,21,1,2253,2317
5936700146163,4706,EV,XNA,ATL,4,21,1,810,1044,4242,EV,ATL,BTR,4,21,1,2253,2317
6257477273910,4907,EV,MOB,ATL,4,21,1,928,1138,4242,EV,ATL,BTR,4,21,1,2253,2317
6809858091023,4570,EV,ORF,ATL,4,21,1,936,1120,4242,EV,ATL,BTR,4,21,1,2253,2317
1668661688701,4327,EV,AGS,ATL,4,21,1,1000,1055,4242,EV,ATL,BTR,4,21,1,2253,2317
2560539512977,4214,EV,AVL,ATL,4,21,1,1020,1142,4242,EV,ATL,BTR,4,21,1,2253,2317
2865623151486,4474,EV,HPN,ATL,4,21,1,1024,1240,4242,EV,ATL,BTR,4,21,1,2253,2317
3553986328435,4231,EV,ILM,ATL,4,21,1,1039,1158,4242,EV,ATL,BTR,4,21,1,2253,2317
3999146443962,4566,EV,SYR,ATL,4,21,1,1039,1302,4242,EV,ATL,BTR,4,21,1,2253,2317
