ticketnumber,leg1flightnum,leg1uniquecarrier,leg1origin,leg1dest,leg1month,leg1dayofmonth,leg1dayofweek,leg1deptime,leg1arrtime,leg2flightnum,leg2uniquecarrier,leg2origin,leg2dest,leg2month,leg2dayofmonth,leg2dayofweek,leg2deptime,leg2arrtime
5687701556904,1532,DL,PIT,ATL,5,28,7,629,800,309,DL,ATL,BTR,5,28,7,1945,2018
1212781030488,1092,DL,BNA,ATL,5,28,7,654,850,309,DL,ATL,BTR,5,28,7,1945,2018
9341370193059,604,DL,FLL,ATL,5,28,7,700,836,309,DL,ATL,BTR,5,28,7,1945,2018
8961155440378,1122,DL,IAH,ATL,5,28,7,701,950,309,DL,ATL,BTR,5,28,7,1945,2018
8819500087896,2171,DL,SYR,ATL,5,28,7,705,945,309,DL,ATL,BTR,5,28,7,1945,2018
2894255851631,887,DL,MIA,ATL,5,28,7,709,856,309,DL,ATL,BTR,5,28,7,1945,2018
7352394171039,1931,DL,BHM,ATL,5,28,7,712,854,309,DL,ATL,BTR,5,28,7,1945,2018
9602352602992,1218,DL,GNV,ATL,5,28,7,745,847,309,DL,ATL,BTR,5,28,7,1945,2018
4971986314392,1507,DL,BOS,ATL,5,28,7,840,1104,309,DL,ATL,BTR,5,28,7,1945,2018
1664377598132,1423,DL,RSW,ATL,5,28,7,851,1025,309,DL,ATL,BTR,5,28,7,1945,2018
6788309596142,705,DL,MCO,ATL,5,28,7,915,1041,309,DL,ATL,BTR,5,28,7,1945,2018
4559392472484,430,DL,SAT,ATL,5,28,7,921,1235,309,DL,ATL,BTR,5,28,7,1945,2018
9254154075713,1684,DL,IAH,ATL,5,28,7,934,1216,309,DL,ATL,BTR,5,28,7,1945,2018
1820242386056,206,DL,GSO,ATL,5,28,7,955,1103,309,DL,ATL,BTR,5,28,7,1945,2018
3805619023720,1556,DL,TUL,ATL,5,28,7,955,1247,309,DL,ATL,BTR,5,28,7,1945,2018
6674684212275,801,DL,ORF,ATL,5,28,7,1001,1129,309,DL,ATL,BTR,5,28,7,1945,2018
7115347251101,238,DL,MCI,ATL,5,28,7,1005,1257,309,DL,ATL,BTR,5,28,7,1945,2018
5089360780263,2001,DL,BOS,ATL,5,28,7,1014,1254,309,DL,ATL,BTR,5,28,7,1945,2018
6322180184251,2226,DL,MCO,ATL,5,28,7,1020,1136,309,DL,ATL,BTR,5,28,7,1945,2018
6257926036166,101,DL,LAX,ATL,5,28,7,1110,1835,309,DL,ATL,BTR,5,28,7,1945,2018
2646452159938,614,DL,MLB,ATL,5,28,7,1115,1246,309,DL,ATL,BTR,5,28,7,1945,2018
3866462997827,967,DL,CLT,ATL,5,28,7,1147,1250,309,DL,ATL,BTR,5,28,7,1945,2018
5099183530963,1591,DL,SFO,ATL,5,28,7,1206,1932,309,DL,ATL,BTR,5,28,7,1945,2018
6220479399173,782,DL,SAV,ATL,5,28,7,1239,1334,309,DL,ATL,BTR,5,28,7,1945,2018
2242259470651,1268,DL,FLL,ATL,5,28,7,1300,1508,309,DL,ATL,BTR,5,28,7,1945,2018
5293849923512,633,DL,TPA,ATL,5,28,7,1304,1431,309,DL,ATL,BTR,5,28,7,1945,2018
9545866972328,1239,DL,MCO,ATL,5,28,7,1327,1453,309,DL,ATL,BTR,5,28,7,1945,2018
9976712254666,933,DL,SAV,ATL,5,28,7,1345,1453,309,DL,ATL,BTR,5,28,7,1945,2018
6681903648918,917,DL,EWR,ATL,5,28,7,1349,1557,309,DL,ATL,BTR,5,28,7,1945,2018
9522153226913,1703,DL,PWM,ATL,5,28,7,1349,1649,309,DL,ATL,BTR,5,28,7,1945,2018
9867252088903,1679,DL,JAN,ATL,5,28,7,1355,1609,309,DL,ATL,BTR,5,28,7,1945,2018
6825040354890,1139,DL,ORD,ATL,5,28,7,1405,1709,309,DL,ATL,BTR,5,28,7,1945,2018
6602695260245,1253,DL,MCO,ATL,5,28,7,1420,1544,309,DL,ATL,BTR,5,28,7,1945,2018
9142877529639,1506,DL,PBI,ATL,5,28,7,1433,1608,309,DL,ATL,BTR,5,28,7,1945,2018
6454692097434,1688,DL,JAX,ATL,5,28,7,1437,1538,309,DL,ATL,BTR,5,28,7,1945,2018
3870351233579,1672,DL,TPA,ATL,5,28,7,1444,1618,309,DL,ATL,BTR,5,28,7,1945,2018
1872178318503,1156,DL,DAB,ATL,5,28,7,1504,1621,309,DL,ATL,BTR,5,28,7,1945,2018
6271945037474,1871,DL,BDL,ATL,5,28,7,1523,1734,309,DL,ATL,BTR,5,28,7,1945,2018
3642985217762,1736,DL,AUS,ATL,5,28,7,1545,1902,309,DL,ATL,BTR,5,28,7,1945,2018
1509567749963,1244,DL,BNA,ATL,5,28,7,1606,1809,309,DL,ATL,BTR,5,28,7,1945,2018
7837193282736,756,DL,MOB,ATL,5,28,7,1610,1815,309,DL,ATL,BTR,5,28,7,1945,2018
7973531785062,238,DL,MCO,ATL,5,28,7,1625,1746,309,DL,ATL,BTR,5,28,7,1945,2018
4792875777925,400,DL,FLL,ATL,5,28,7,1635,1822,309,DL,ATL,BTR,5,28,7,1945,2018
7739953625676,1875,DL,CLT,ATL,5,28,7,1656,1759,309,DL,ATL,BTR,5,28,7,1945,2018
4180474550934,1706,DL,MYR,ATL,5,28,7,1727,1840,309,DL,ATL,BTR,5,28,7,1945,2018
4090226501304,960,DL,LAS,ATL,5,28,7,10,644,309,DL,ATL,BTR,5,28,7,1945,2018
9103943333581,561,DL,DFW,ATL,5,28,7,526,831,309,DL,ATL,BTR,5,28,7,1945,2018
6176500930808,1186,DL,DAY,ATL,5,28,7,553,716,309,DL,ATL,BTR,5,28,7,1945,2018
2922593978988,1896,DL,SAT,ATL,5,28,7,607,906,309,DL,ATL,BTR,5,28,7,1945,2018
9644490468169,1044,DL,MSP,ATL,5,28,7,616,933,309,DL,ATL,BTR,5,28,7,1945,2018
2064619538789,546,DL,IAH,ATL,5,28,7,625,929,309,DL,ATL,BTR,5,28,7,1945,2018
7013693431648,1681,DL,HSV,ATL,5,28,7,652,906,309,DL,ATL,BTR,5,28,7,1945,2018
7636578713648,1556,DL,SEA,ATL,5,28,7,657,1501,309,DL,ATL,BTR,5,28,7,1945,2018
2353144508775,402,DL,SLC,ATL,5,28,7,700,1218,309,DL,ATL,BTR,5,28,7,1945,2018
4336695958269,1571,DL,MKE,ATL,5,28,7,726,1012,309,DL,ATL,BTR,5,28,7,1945,2018
3682573485805,1103,DL,MGM,ATL,5,28,7,729,920,309,DL,ATL,BTR,5,28,7,1945,2018
1749826634412,736,DL,PNS,ATL,5,28,7,750,955,309,DL,ATL,BTR,5,28,7,1945,2018
8895560785723,308,DL,PHX,ATL,5,28,7,800,1435,309,DL,ATL,BTR,5,28,7,1945,2018
7040088703279,410,DL,SLC,ATL,5,28,7,829,1406,309,DL,ATL,BTR,5,28,7,1945,2018
3969654510007,269,DL,FLL,ATL,5,28,7,853,1046,309,DL,ATL,BTR,5,28,7,1945,2018
4337449798941,1860,DL,SAT,ATL,5,28,7,901,1200,309,DL,ATL,BTR,5,28,7,1945,2018
2508528165574,535,DL,CMH,ATL,5,28,7,910,1044,309,DL,ATL,BTR,5,28,7,1945,2018
8183137593722,2245,DL,PHL,ATL,5,28,7,939,1141,309,DL,ATL,BTR,5,28,7,1945,2018
5102078307895,1108,DL,JAN,ATL,5,28,7,1031,1245,309,DL,ATL,BTR,5,28,7,1945,2018
4840695510027,1496,DL,MCO,ATL,5,28,7,1108,1226,309,DL,ATL,BTR,5,28,7,1945,2018
7024168420213,1860,DL,ELP,ATL,5,28,7,1118,1632,309,DL,ATL,BTR,5,28,7,1945,2018
6485462457146,1012,DL,ELP,ATL,5,28,7,1138,1648,309,DL,ATL,BTR,5,28,7,1945,2018
2207920112985,387,DL,BWI,ATL,5,28,7,1148,1329,309,DL,ATL,BTR,5,28,7,1945,2018
7006941553720,1661,DL,MSY,ATL,5,28,7,1149,1410,309,DL,ATL,BTR,5,28,7,1945,2018
5288455143472,1933,DL,CVG,ATL,5,28,7,1202,1319,309,DL,ATL,BTR,5,28,7,1945,2018
2842118921199,1109,DL,BWI,ATL,5,28,7,1233,1430,309,DL,ATL,BTR,5,28,7,1945,2018
5298403657822,1792,DL,CSG,ATL,5,28,7,1246,1317,309,DL,ATL,BTR,5,28,7,1945,2018
1488383096734,1673,DL,DFW,ATL,5,28,7,1327,1650,309,DL,ATL,BTR,5,28,7,1945,2018
7441293334106,1233,DL,SAV,ATL,5,28,7,1337,1426,309,DL,ATL,BTR,5,28,7,1945,2018
6179551568779,655,DL,TPA,ATL,5,28,7,1405,1527,309,DL,ATL,BTR,5,28,7,1945,2018
9267734150489,780,DL,SYR,ATL,5,28,7,1405,1632,309,DL,ATL,BTR,5,28,7,1945,2018
1510492610236,2122,DL,PNS,ATL,5,28,7,1414,1640,309,DL,ATL,BTR,5,28,7,1945,2018
4582518341781,1962,DL,FLL,ATL,5,28,7,1433,1611,309,DL,ATL,BTR,5,28,7,1945,2018
6122229143354,1758,DL,TLH,ATL,5,28,7,1538,1641,309,DL,ATL,BTR,5,28,7,1945,2018
3255224767094,1437,DL,RSW,ATL,5,28,7,1605,1744,309,DL,ATL,BTR,5,28,7,1945,2018
1273064390665,716,DL,PBI,ATL,5,28,7,1610,1740,309,DL,ATL,BTR,5,28,7,1945,2018
4780467776382,1773,DL,RSW,ATL,5,28,7,1641,1827,309,DL,ATL,BTR,5,28,7,1945,2018
1946147634324,675,DL,BWI,ATL,5,28,7,1641,1842,309,DL,ATL,BTR,5,28,7,1945,2018
2285570334767,221,DL,DCA,ATL,5,28,7,1706,1853,309,DL,ATL,BTR,5,28,7,1945,2018
7831731571140,1518,DL,CAE,ATL,5,28,7,1730,1833,309,DL,ATL,BTR,5,28,7,1945,2018
1200956194597,842,DL,GSP,ATL,5,28,7,1758,1900,309,DL,ATL,BTR,5,28,7,1945,2018
3519340050721,888,DL,SMF,ATL,5,28,7,2253,602,309,DL,ATL,BTR,5,28,7,1945,2018
2063186222711,1455,DL,ORF,ATL,5,28,7,528,706,309,DL,ATL,BTR,5,28,7,1945,2018
7459572006931,1604,DL,TUL,ATL,5,28,7,601,842,309,DL,ATL,BTR,5,28,7,1945,2018
5233443492761,989,DL,TLH,ATL,5,28,7,609,658,309,DL,ATL,BTR,5,28,7,1945,2018
5320162731786,611,DL,PVD,ATL,5,28,7,639,938,309,DL,ATL,BTR,5,28,7,1945,2018
8256609409133,2240,DL,MIA,ATL,5,28,7,654,857,309,DL,ATL,BTR,5,28,7,1945,2018
3573495749655,2222,DL,PNS,ATL,5,28,7,657,917,309,DL,ATL,BTR,5,28,7,1945,2018
8645704179159,839,DL,COS,ATL,5,28,7,709,1149,309,DL,ATL,BTR,5,28,7,1945,2018
3625854568819,2214,DL,MCO,ATL,5,28,7,728,924,309,DL,ATL,BTR,5,28,7,1945,2018
3457908157055,1649,DL,RIC,ATL,5,28,7,735,936,309,DL,ATL,BTR,5,28,7,1945,2018
3006282416605,456,DL,SAT,ATL,5,28,7,740,1058,309,DL,ATL,BTR,5,28,7,1945,2018
2452808728414,1720,DL,TYS,ATL,5,28,7,800,913,309,DL,ATL,BTR,5,28,7,1945,2018
1798947098640,942,DL,AUS,ATL,5,28,7,800,1104,309,DL,ATL,BTR,5,28,7,1945,2018
8239899163595,1646,DL,LIT,ATL,5,28,7,819,1050,309,DL,ATL,BTR,5,28,7,1945,2018
8490209127412,706,DL,SEA,ATL,5,28,7,819,1548,309,DL,ATL,BTR,5,28,7,1945,2018
7451869028357,764,DL,SFO,ATL,5,28,7,829,1545,309,DL,ATL,BTR,5,28,7,1945,2018
2600828373655,2089,DL,CLE,ATL,5,28,7,905,1103,309,DL,ATL,BTR,5,28,7,1945,2018
5138483295081,611,DL,LGA,ATL,5,28,7,958,1212,309,DL,ATL,BTR,5,28,7,1945,2018
4358832771195,391,DL,CHS,ATL,5,28,7,1000,1107,309,DL,ATL,BTR,5,28,7,1945,2018
4472942120312,2055,DL,MEM,ATL,5,28,7,1023,1241,309,DL,ATL,BTR,5,28,7,1945,2018
6296840074445,422,DL,SRQ,ATL,5,28,7,1058,1230,309,DL,ATL,BTR,5,28,7,1945,2018
8180812724183,615,DL,LGA,ATL,5,28,7,1100,1318,309,DL,ATL,BTR,5,28,7,1945,2018
8558562079163,1156,DL,SAV,ATL,5,28,7,1105,1157,309,DL,ATL,BTR,5,28,7,1945,2018
2439900192979,698,DL,LAS,ATL,5,28,7,1125,1829,309,DL,ATL,BTR,5,28,7,1945,2018
1207908987481,317,DL,DEN,ATL,5,28,7,1127,1621,309,DL,ATL,BTR,5,28,7,1945,2018
2428963820380,519,DL,JAX,ATL,5,28,7,1144,1255,309,DL,ATL,BTR,5,28,7,1945,2018
9313389187927,1807,DL,IAD,ATL,5,28,7,1145,1323,309,DL,ATL,BTR,5,28,7,1945,2018
4878472625767,755,DL,BOS,ATL,5,28,7,1155,1426,309,DL,ATL,BTR,5,28,7,1945,2018
9309898074589,553,DL,MSP,ATL,5,28,7,1157,1531,309,DL,ATL,BTR,5,28,7,1945,2018
7913300385353,290,DL,FWA,ATL,5,28,7,1242,1510,309,DL,ATL,BTR,5,28,7,1945,2018
4760106749261,1520,DL,MGM,ATL,5,28,7,1243,1433,309,DL,ATL,BTR,5,28,7,1945,2018
1663182080274,876,DL,MIA,ATL,5,28,7,1247,1426,309,DL,ATL,BTR,5,28,7,1945,2018
6816923701815,642,DL,RSW,ATL,5,28,7,1255,1433,309,DL,ATL,BTR,5,28,7,1945,2018
6956450020285,636,DL,DAB,ATL,5,28,7,1303,1411,309,DL,ATL,BTR,5,28,7,1945,2018
5234192170712,453,DL,CMH,ATL,5,28,7,1315,1500,309,DL,ATL,BTR,5,28,7,1945,2018
7004963467221,419,DL,LEX,ATL,5,28,7,1337,1449,309,DL,ATL,BTR,5,28,7,1945,2018
9519968795555,1023,DL,JAX,ATL,5,28,7,1355,1503,309,DL,ATL,BTR,5,28,7,1945,2018
2126662974143,647,DL,SDF,ATL,5,28,7,1405,1512,309,DL,ATL,BTR,5,28,7,1945,2018
2860486486305,1123,DL,FLL,ATL,5,28,7,1410,1553,309,DL,ATL,BTR,5,28,7,1945,2018
4724659914792,1026,DL,TPA,ATL,5,28,7,1425,1548,309,DL,ATL,BTR,5,28,7,1945,2018
8320507501998,689,DL,RSW,ATL,5,28,7,1434,1645,309,DL,ATL,BTR,5,28,7,1945,2018
8352725771723,184,DL,DFW,ATL,5,28,7,1440,1744,309,DL,ATL,BTR,5,28,7,1945,2018
1687876162225,860,DL,HNL,ATL,5,28,7,1606,645,309,DL,ATL,BTR,5,28,7,1945,2018
7734324891149,1483,DL,RIC,ATL,5,28,7,1613,1749,309,DL,ATL,BTR,5,28,7,1945,2018
1900609317699,567,DL,CHA,ATL,5,28,7,1640,1712,309,DL,ATL,BTR,5,28,7,1945,2018
7081561787293,1641,DL,SAV,ATL,5,28,7,1731,1836,309,DL,ATL,BTR,5,28,7,1945,2018
2692248607210,1414,DL,SMF,ATL,5,28,7,2228,535,309,DL,ATL,BTR,5,28,7,1945,2018
1469440268178,2210,DL,LAS,ATL,5,28,7,2258,532,309,DL,ATL,BTR,5,28,7,1945,2018
3028269735475,560,DL,LAX,ATL,5,28,7,44,745,309,DL,ATL,BTR,5,28,7,1945,2018
2764160164120,1492,DL,HSV,ATL,5,28,7,535,728,309,DL,ATL,BTR,5,28,7,1945,2018
9334842139544,1007,DL,PDX,ATL,5,28,7,555,1344,309,DL,ATL,BTR,5,28,7,1945,2018
9669674052247,498,DL,PBI,ATL,5,28,7,557,731,309,DL,ATL,BTR,5,28,7,1945,2018
5942903479495,1435,DL,STL,ATL,5,28,7,654,918,309,DL,ATL,BTR,5,28,7,1945,2018
2415550036297,720,DL,PBI,ATL,5,28,7,715,846,309,DL,ATL,BTR,5,28,7,1945,2018
3225958433534,918,DL,SDF,ATL,5,28,7,717,834,309,DL,ATL,BTR,5,28,7,1945,2018
2060314622705,692,DL,RDU,ATL,5,28,7,720,853,309,DL,ATL,BTR,5,28,7,1945,2018
5712110999672,1462,DL,BHM,ATL,5,28,7,743,935,309,DL,ATL,BTR,5,28,7,1945,2018
9732379784057,883,DL,MCI,ATL,5,28,7,759,1046,309,DL,ATL,BTR,5,28,7,1945,2018
4695739049504,1495,DL,ABE,ATL,5,28,7,821,1022,309,DL,ATL,BTR,5,28,7,1945,2018
8252145430015,2161,DL,ROC,ATL,5,28,7,850,1058,309,DL,ATL,BTR,5,28,7,1945,2018
7508125600749,1592,DL,MOB,ATL,5,28,7,855,1055,309,DL,ATL,BTR,5,28,7,1945,2018
8489509693793,228,DL,SAN,ATL,5,28,7,856,1557,309,DL,ATL,BTR,5,28,7,1945,2018
6381004938149,787,DL,FLL,ATL,5,28,7,913,1054,309,DL,ATL,BTR,5,28,7,1945,2018
6109813218294,344,DL,SLC,ATL,5,28,7,1011,1602,309,DL,ATL,BTR,5,28,7,1945,2018
7754079536255,1225,DL,SDF,ATL,5,28,7,1013,1121,309,DL,ATL,BTR,5,28,7,1945,2018
1230430097013,310,DL,MIA,ATL,5,28,7,1033,1217,309,DL,ATL,BTR,5,28,7,1945,2018
2633330545766,856,DL,CMH,ATL,5,28,7,1136,1304,309,DL,ATL,BTR,5,28,7,1945,2018
9271036689334,348,DL,PHX,ATL,5,28,7,1146,1823,309,DL,ATL,BTR,5,28,7,1945,2018
1147525303162,189,DL,SJU,ATL,5,28,7,1205,1536,309,DL,ATL,BTR,5,28,7,1945,2018
6393051222081,1916,DL,MLB,ATL,5,28,7,1242,1411,309,DL,ATL,BTR,5,28,7,1945,2018
4749710993126,840,DL,TPA,ATL,5,28,7,1254,1424,309,DL,ATL,BTR,5,28,7,1945,2018
7431292242419,1669,DL,SDF,ATL,5,28,7,1258,1418,309,DL,ATL,BTR,5,28,7,1945,2018
7681487930608,1296,DL,RDU,ATL,5,28,7,1303,1443,309,DL,ATL,BTR,5,28,7,1945,2018
6639149295518,1476,DL,MIA,ATL,5,28,7,1320,1512,309,DL,ATL,BTR,5,28,7,1945,2018
5056693898176,1598,DL,LIT,ATL,5,28,7,1356,1625,309,DL,ATL,BTR,5,28,7,1945,2018
9996461449593,621,DL,LGA,ATL,5,28,7,1401,1612,309,DL,ATL,BTR,5,28,7,1945,2018
1951734935454,1687,DL,PHL,ATL,5,28,7,1424,1626,309,DL,ATL,BTR,5,28,7,1945,2018
5504709356193,187,DL,SJU,ATL,5,28,7,1442,1801,309,DL,ATL,BTR,5,28,7,1945,2018
2852800388999,1001,DL,CLT,ATL,5,28,7,1451,1607,309,DL,ATL,BTR,5,28,7,1945,2018
8749330199900,1023,DL,OMA,ATL,5,28,7,1500,1810,309,DL,ATL,BTR,5,28,7,1945,2018
5485124841166,1554,DL,CLT,ATL,5,28,7,1506,1626,309,DL,ATL,BTR,5,28,7,1945,2018
1892922328100,246,DL,PIT,ATL,5,28,7,1519,1654,309,DL,ATL,BTR,5,28,7,1945,2018
5465804585688,363,DL,GSP,ATL,5,28,7,1523,1628,309,DL,ATL,BTR,5,28,7,1945,2018
3830337192546,1089,DL,EWR,ATL,5,28,7,1534,1736,309,DL,ATL,BTR,5,28,7,1945,2018
4881189105033,2074,DL,DFW,ATL,5,28,7,1542,1849,309,DL,ATL,BTR,5,28,7,1945,2018
5724991561372,685,DL,DAY,ATL,5,28,7,1613,1751,309,DL,ATL,BTR,5,28,7,1945,2018
8210946455879,446,DL,MIA,ATL,5,28,7,1709,1859,309,DL,ATL,BTR,5,28,7,1945,2018
5154157088510,470,DL,TYS,ATL,5,28,7,1734,1826,309,DL,ATL,BTR,5,28,7,1945,2018
6449729054940,584,DL,TPA,ATL,5,28,7,1817,1939,309,DL,ATL,BTR,5,28,7,1945,2018
2135092113309,538,DL,PHX,ATL,5,28,7,2226,507,309,DL,ATL,BTR,5,28,7,1945,2018
8954561971647,394,DL,SFO,ATL,5,28,7,2329,658,309,DL,ATL,BTR,5,28,7,1945,2018
8371546241433,374,DL,DEN,ATL,5,28,7,37,509,309,DL,ATL,BTR,5,28,7,1945,2018
5084498360447,246,DL,TPA,ATL,5,28,7,556,718,309,DL,ATL,BTR,5,28,7,1945,2018
3722553669123,1580,DL,OMA,ATL,5,28,7,600,901,309,DL,ATL,BTR,5,28,7,1945,2018
1850457039462,592,DL,SAT,ATL,5,28,7,627,935,309,DL,ATL,BTR,5,28,7,1945,2018
3973726279247,1203,DL,CLT,ATL,5,28,7,710,831,309,DL,ATL,BTR,5,28,7,1945,2018
2448111977091,1571,DL,BHM,ATL,5,28,7,743,941,309,DL,ATL,BTR,5,28,7,1945,2018
6112193070336,1664,DL,JAX,ATL,5,28,7,752,858,309,DL,ATL,BTR,5,28,7,1945,2018
2845869168158,585,DL,DCA,ATL,5,28,7,758,952,309,DL,ATL,BTR,5,28,7,1945,2018
3457766231443,514,DL,HOU,ATL,5,28,7,801,1048,309,DL,ATL,BTR,5,28,7,1945,2018
8267280882880,1131,DL,MIA,ATL,5,28,7,813,957,309,DL,ATL,BTR,5,28,7,1945,2018
8089340069720,985,DL,GSP,ATL,5,28,7,822,914,309,DL,ATL,BTR,5,28,7,1945,2018
6750039374557,242,DL,SJU,ATL,5,28,7,824,1157,309,DL,ATL,BTR,5,28,7,1945,2018
8737040357762,228,DL,SAN,ATL,5,28,7,847,1555,309,DL,ATL,BTR,5,28,7,1945,2018
7539209279974,821,DL,DTW,ATL,5,28,7,857,1103,309,DL,ATL,BTR,5,28,7,1945,2018
2758398989034,998,DL,PNS,ATL,5,28,7,915,1118,309,DL,ATL,BTR,5,28,7,1945,2018
2021264614809,1556,DL,TUL,ATL,5,28,7,950,1237,309,DL,ATL,BTR,5,28,7,1945,2018
5746472750135,185,DL,LEX,ATL,5,28,7,1000,1109,309,DL,ATL,BTR,5,28,7,1945,2018
6840613605340,1526,DL,AGS,ATL,5,28,7,1002,1052,309,DL,ATL,BTR,5,28,7,1945,2018
3856074407575,454,DL,SLC,ATL,5,28,7,1026,1559,309,DL,ATL,BTR,5,28,7,1945,2018
1624480499660,2085,DL,CVG,ATL,5,28,7,1119,1247,309,DL,ATL,BTR,5,28,7,1945,2018
3791232297544,671,DL,SRQ,ATL,5,28,7,1120,1249,309,DL,ATL,BTR,5,28,7,1945,2018
4710337834253,708,DL,IAH,ATL,5,28,7,1145,1436,309,DL,ATL,BTR,5,28,7,1945,2018
3754905330370,1107,DL,PVD,ATL,5,28,7,1150,1424,309,DL,ATL,BTR,5,28,7,1945,2018
1896497117216,1774,DL,BNA,ATL,5,28,7,1246,1454,309,DL,ATL,BTR,5,28,7,1945,2018
1953167911579,388,DL,SJU,ATL,5,28,7,1309,1702,309,DL,ATL,BTR,5,28,7,1945,2018
6467164491339,2154,DL,ORD,ATL,5,28,7,1328,1627,309,DL,ATL,BTR,5,28,7,1945,2018
4597269040258,300,DL,LGA,ATL,5,28,7,1356,1617,309,DL,ATL,BTR,5,28,7,1945,2018
7441073855943,1268,DL,SAT,ATL,5,28,7,1422,1725,309,DL,ATL,BTR,5,28,7,1945,2018
5023789608369,1489,DL,DCA,ATL,5,28,7,1426,1604,309,DL,ATL,BTR,5,28,7,1945,2018
9492824953529,1575,DL,CAE,ATL,5,28,7,1559,1709,309,DL,ATL,BTR,5,28,7,1945,2018
5848967803392,2295,DL,CLE,ATL,5,28,7,1623,1803,309,DL,ATL,BTR,5,28,7,1945,2018
3105540877233,700,DL,RSW,ATL,5,28,7,1624,1803,309,DL,ATL,BTR,5,28,7,1945,2018
7309335224874,178,DL,OGG,ATL,5,28,7,1740,817,309,DL,ATL,BTR,5,28,7,1945,2018
3178611240105,384,DL,SFO,ATL,5,28,7,2341,702,309,DL,ATL,BTR,5,28,7,1945,2018
3688253166486,1567,DL,BNA,ATL,5,28,7,548,743,309,DL,ATL,BTR,5,28,7,1945,2018
9620181614048,1166,DL,RDU,ATL,5,28,7,559,706,309,DL,ATL,BTR,5,28,7,1945,2018
4363532153573,357,DL,SDF,ATL,5,28,7,600,708,309,DL,ATL,BTR,5,28,7,1945,2018
5069066303272,1611,DL,TYS,ATL,5,28,7,605,653,309,DL,ATL,BTR,5,28,7,1945,2018
2272877170083,819,DL,PBI,ATL,5,28,7,615,754,309,DL,ATL,BTR,5,28,7,1945,2018
7511108993204,1955,DL,CVG,ATL,5,28,7,715,914,309,DL,ATL,BTR,5,28,7,1945,2018
2469289009521,781,DL,TYS,ATL,5,28,7,757,846,309,DL,ATL,BTR,5,28,7,1945,2018
9015739562861,439,DL,BOS,ATL,5,28,7,800,1033,309,DL,ATL,BTR,5,28,7,1945,2018
2943383976441,1622,DL,STL,ATL,5,28,7,803,1033,309,DL,ATL,BTR,5,28,7,1945,2018
3315769133845,637,DL,BWI,ATL,5,28,7,824,1015,309,DL,ATL,BTR,5,28,7,1945,2018
2400622486502,1423,DL,SWF,ATL,5,28,7,836,1055,309,DL,ATL,BTR,5,28,7,1945,2018
3489066076444,1257,DL,ORD,ATL,5,28,7,842,1124,309,DL,ATL,BTR,5,28,7,1945,2018
4825367848914,1791,DL,BNA,ATL,5,28,7,905,1107,309,DL,ATL,BTR,5,28,7,1945,2018
2937498010755,790,DL,DFW,ATL,5,28,7,924,1229,309,DL,ATL,BTR,5,28,7,1945,2018
2095081212650,1137,DL,MIA,ATL,5,28,7,931,1128,309,DL,ATL,BTR,5,28,7,1945,2018
4142607320131,1233,DL,PBI,ATL,5,28,7,935,1116,309,DL,ATL,BTR,5,28,7,1945,2018
5753500192702,590,DL,CLT,ATL,5,28,7,953,1111,309,DL,ATL,BTR,5,28,7,1945,2018
6949517163623,1456,DL,DCA,ATL,5,28,7,958,1141,309,DL,ATL,BTR,5,28,7,1945,2018
5688108619741,1495,DL,GSP,ATL,5,28,7,1002,1106,309,DL,ATL,BTR,5,28,7,1945,2018
9836739532037,1901,DL,MSY,ATL,5,28,7,1008,1228,309,DL,ATL,BTR,5,28,7,1945,2018
4844628693760,1135,DL,FLL,ATL,5,28,7,1035,1226,309,DL,ATL,BTR,5,28,7,1945,2018
9577150898586,1057,DL,MSP,ATL,5,28,7,1105,1423,309,DL,ATL,BTR,5,28,7,1945,2018
3904193608448,815,DL,EWR,ATL,5,28,7,1107,1307,309,DL,ATL,BTR,5,28,7,1945,2018
6719498679987,824,DL,SRQ,ATL,5,28,7,1120,1239,309,DL,ATL,BTR,5,28,7,1945,2018
6285115622276,1211,DL,AGS,ATL,5,28,7,1145,1238,309,DL,ATL,BTR,5,28,7,1945,2018
6949905660011,266,DL,LAX,ATL,5,28,7,1146,1859,309,DL,ATL,BTR,5,28,7,1945,2018
9731942955991,1784,DL,MOB,ATL,5,28,7,1158,1357,309,DL,ATL,BTR,5,28,7,1945,2018
6186254052273,560,DL,EWR,ATL,5,28,7,1214,1409,309,DL,ATL,BTR,5,28,7,1945,2018
7968748243095,725,DL,DCA,ATL,5,28,7,1237,1413,309,DL,ATL,BTR,5,28,7,1945,2018
5466774142472,711,DL,CLE,ATL,5,28,7,1241,1424,309,DL,ATL,BTR,5,28,7,1945,2018
4742509250164,1522,DL,PBI,ATL,5,28,7,1243,1417,309,DL,ATL,BTR,5,28,7,1945,2018
9597166426813,297,DL,RDU,ATL,5,28,7,1329,1448,309,DL,ATL,BTR,5,28,7,1945,2018
8526075244605,606,DL,DEN,ATL,5,28,7,1431,1939,309,DL,ATL,BTR,5,28,7,1945,2018
3314322127330,196,DL,SAV,ATL,5,28,7,1521,1616,309,DL,ATL,BTR,5,28,7,1945,2018
8676422599593,1123,DL,IND,ATL,5,28,7,1530,1805,309,DL,ATL,BTR,5,28,7,1945,2018
3299798667503,1074,DL,MLU,ATL,5,28,7,1549,1804,309,DL,ATL,BTR,5,28,7,1945,2018
